,Date_Time,Day_of_Week,Time_Bin,Race,Gender,Body_Size,Age_Group,Age_Range,Age_Group,With_Kids,Kids_Category,Basket_Size,Basket_colour,Attire,Shirt_Colour,shirt_type,Pants_Colour,pants_type,Wash_Item,Washer_No,Dryer_No,Spectacles,TimeSpent_minutes,buyDrinks,TotalSpent_RM,latitude,longitude,Num_of_Baskets,weather,rainfall_level,temp
2946,2015-03-12 20:33:33,Thursday,Everning,chinese,male,moderate,Young Adults,22.0,Adults,no,no_kids,small,red,traditional,brown,short_sleeve,blue,long,clothes,4,8,no,55.0,5.0,14.0,3.12164421,101.7095619,2.0,Partially cloudy,0.0,28.6
2947,2016-01-16 16:28:44,Saturday,Afternoon,malay,female,fat,Young Adults,20.0,Adults,yes,toddler,big,pink,formal,white,long_sleeve,orange,long,blankets,5,8,yes,50.0,5.0,18.0,3.078398367,101.7027802,2.0,"Rain, Partially cloudy",9.841,27.4
2948,2016-01-31 14:07:58,Sunday,Afternoon,malay,male,moderate,Adults,44.0,Adults,yes,toddler,big,green,casual,red,short_sleeve,grey,long,clothes,5,9,yes,31.0,1.0,7.0,3.070647656,101.687256,2.0,"Rain, Partially cloudy",0.232,28.8
2949,2016-01-16 22:28:08,Saturday,Night,foreigner,female,thin,Adults,53.0,Adults,no,baby,small,brown,casual,orange,long_sleeve,blue,short,clothes,5,7,yes,34.0,2.0,7.0,3.115244245,101.7040466,3.0,"Rain, Partially cloudy",9.841,27.4
2950,2016-02-01 20:38:41,Monday,Everning,foreigner,male,moderate,Adults,50.0,Adults,no,toddler,big,grey,traditional,yellow,short_sleeve,brown,short,clothes,4,10,yes,30.0,4.0,10.0,3.083097219,101.6525555,1.0,"Rain, Partially cloudy",8.84,28.0
2951,2015-12-24 16:18:13,Thursday,Afternoon,chinese,male,moderate,Adults,44.0,Adults,no,young,small,grey,casual,yellow,short_sleeve,black,short,clothes,5,9,no,32.0,2.0,17.0,3.103905541,101.7065987,1.0,"Rain, Partially cloudy",0.116,28.0
2952,2016-01-31 20:56:22,Sunday,Everning,chinese,male,moderate,Adults,36.0,Adults,yes,toddler,big,grey,formal,blue,long_sleeve,grey,long,blankets,5,9,no,18.0,5.0,16.0,3.086811832,101.6958095,1.0,"Rain, Partially cloudy",0.232,28.8
2953,2015-02-12 05:18:27,Thursday,Early Morning,foreigner,male,fat,Young Adults,33.0,Adults,no,toddler,big,green,formal,black,long_sleeve,red,short,clothes,6,10,yes,32.0,0.0,14.0,3.089804192,101.6583332,3.0,Partially cloudy,0.0,28.2
2954,2016-06-01 01:45:22,Wednesday,Early Morning,indian,male,fat,Adults,50.0,Adults,no,toddler,big,white,traditional,brown,short_sleeve,blue,short,blankets,3,8,yes,23.0,5.0,10.0,3.116333186,101.6940615,3.0,"Rain, Partially cloudy",0.316,29.2
2955,2016-02-28 04:57:52,Sunday,Early Morning,malay,male,moderate,Adults,41.0,Adults,no,no_kids,small,orange,casual,red,long_sleeve,blue,short,clothes,6,9,yes,42.0,0.0,17.0,3.067448341,101.6810649,3.0,"Rain, Partially cloudy",1.568,28.5
2956,2015-09-12 21:50:23,Saturday,Night,malay,male,thin,Adults,36.0,Adults,yes,baby,small,green,casual,blue,long_sleeve,blue,long,clothes,5,10,yes,40.0,5.0,14.0,3.10517252,101.6675985,2.0,Overcast,0.0,29.1
2957,2016-01-17 13:49:22,Sunday,Afternoon,indian,female,fat,Teenagers,18.0,Teenagers,no,toddler,small,grey,traditional,orange,long_sleeve,blue,short,clothes,3,7,yes,16.0,5.0,19.0,3.123706393,101.6653088,3.0,"Rain, Partially cloudy",4.443,27.6
2958,2016-01-03 07:02:30,Sunday,Early Morning,indian,female,thin,Young Adults,28.0,Adults,no,toddler,big,green,traditional,green,long_sleeve,blue  ,short,blankets,5,10,no,19.0,0.0,20.0,3.106128655,101.6702871,3.0,"Rain, Partially cloudy",3.536,27.8
2959,2015-01-12 11:39:52,Monday,Morning,indian,male,moderate,Young Adults,33.0,Adults,no,young,small,blue,formal,pink,short_sleeve,purple,long,blankets,6,7,yes,54.0,3.0,8.0,3.09913686,101.6742842,3.0,Partially cloudy,0.0,28.8
2960,2016-05-01 07:57:32,Sunday,Early Morning,malay,male,fat,Adults,41.0,Adults,yes,no_kids,big,black,casual,black,short_sleeve,pink,short,clothes,3,8,yes,43.0,1.0,15.0,3.077874339,101.6962796,3.0,"Rain, Partially cloudy",8.841,28.8
2961,2015-12-27 00:25:11,Sunday,Early Morning,indian,male,moderate,Adults,37.0,Adults,yes,toddler,small,red,formal,white,long_sleeve,grey,short,clothes,5,9,no,59.0,2.0,15.0,3.087666088,101.6764072,3.0,Partially cloudy,0.0,27.9
2962,2016-01-02 09:50:36,Saturday,Morning,chinese,male,fat,Adults,36.0,Adults,no,young,small,brown,casual,orange,short_sleeve,orange,long,blankets,4,8,yes,39.0,5.0,20.0,3.086389471,101.7001429,1.0,"Rain, Partially cloudy",0.046,27.8
2963,2016-01-22 06:00:02,Friday,Early Morning,malay,female,thin,Young Adults,32.0,Adults,yes,baby,small,green,traditional,green,long_sleeve,blue  ,short,blankets,3,8,yes,47.0,2.0,17.0,3.127084356,101.7064636,3.0,"Rain, Partially cloudy",46.174,27.4
2964,2015-12-23 03:48:54,Wednesday,Early Morning,indian,male,fat,Young Adults,19.0,Adults,yes,toddler,small,blue,traditional,blue,short_sleeve,green,short,clothes,4,7,yes,11.0,3.0,7.0,3.093033008,101.7020577,3.0,"Rain, Partially cloudy",0.1,29.0
2965,2016-01-01 22:13:37,Friday,Night,indian,female,moderate,Adults,43.0,Adults,no,toddler,big,red,casual,white,short_sleeve,green,long,clothes,4,8,no,38.0,4.0,17.0,3.129063697,101.6803869,2.0,"Rain, Partially cloudy",0.841,27.0
2966,2015-02-12 21:14:27,Thursday,Night,malay,female,moderate,Adults,36.0,Adults,no,no_kids,small,yellow,formal,yellow,short_sleeve,blue,long,clothes,6,9,no,36.0,4.0,8.0,3.077247356,101.6894071,1.0,Partially cloudy,0.0,28.2
2967,2015-04-12 22:38:31,Sunday,Night,chinese,male,moderate,Young Adults,27.0,Adults,yes,toddler,big,pink,formal,blue,long_sleeve,blue,short,blankets,6,9,yes,15.0,0.0,11.0,3.135323652,101.6973762,3.0,"Rain, Overcast",0.177,27.3
2968,2015-04-12 19:59:50,Sunday,Everning,chinese,male,thin,Teenagers,18.0,Teenagers,yes,no_kids,small,red,formal,black,short_sleeve,pink,long,blankets,4,9,yes,22.0,3.0,16.0,3.072071908,101.6422368,2.0,"Rain, Overcast",0.177,27.3
2969,2016-06-01 00:43:52,Wednesday,Early Morning,foreigner,male,fat,Young Adults,25.0,Adults,no,young,big,orange,traditional,orange,long_sleeve,blue  ,long,blankets,5,9,no,28.0,1.0,7.0,3.100053608,101.7038608,1.0,"Rain, Partially cloudy",0.316,29.2
2970,2016-12-01 01:33:02,Thursday,Early Morning,chinese,male,fat,Adults,51.0,Adults,no,no_kids,small,purple,traditional,black,short_sleeve,black,short,blankets,6,8,no,54.0,4.0,20.0,3.119120181,101.7098383,3.0,"Rain, Partially cloudy",13.597,26.6
2971,2015-12-21 15:07:46,Monday,Afternoon,indian,male,fat,Adults,38.0,Adults,no,young,big,grey,traditional,grey,long_sleeve,yellow,long,blankets,5,10,no,46.0,1.0,11.0,3.112194839,101.7017308,3.0,Partially cloudy,0.0,27.9
2972,2015-06-12 16:27:58,Friday,Afternoon,foreigner,male,fat,Adults,44.0,Adults,yes,toddler,small,brown,casual,brown,short_sleeve,blue,short,blankets,3,7,no,19.0,3.0,16.0,3.125651997,101.6779513,1.0,"Rain, Overcast",11.44,27.0
2973,2016-02-27 12:43:36,Saturday,Morning,indian,female,moderate,Young Adults,23.0,Adults,yes,toddler,small,grey,formal,pink,short_sleeve,pink,short,clothes,3,8,yes,27.0,3.0,20.0,3.07308593,101.6497321,1.0,Partially cloudy,0.0,28.9
2974,2016-02-22 17:26:56,Monday,Afternoon,foreigner,male,fat,Adults,51.0,Adults,no,toddler,big,red,formal,pink,long_sleeve,blue,short,clothes,6,10,yes,51.0,5.0,13.0,3.125903827,101.6662398,1.0,Partially cloudy,0.0,28.5
2975,2016-01-24 00:57:29,Sunday,Early Morning,malay,female,fat,Teenagers,18.0,Teenagers,no,baby,small,purple,casual,purple,short_sleeve,red,short,blankets,4,7,yes,59.0,4.0,12.0,3.110398552,101.6608653,2.0,"Rain, Partially cloudy",0.023,29.0
2976,2015-04-12 20:39:55,Sunday,Everning,indian,male,moderate,Teenagers,18.0,Teenagers,no,young,small,red,casual,brown,short_sleeve,black,long,clothes,5,10,yes,59.0,5.0,20.0,3.131443808,101.7040675,3.0,"Rain, Overcast",0.177,27.3
2977,2016-02-22 11:29:36,Monday,Morning,malay,female,thin,Adults,58.0,Adults,no,toddler,small,brown,casual,black,long_sleeve,purple,short,blankets,6,7,yes,27.0,2.0,8.0,3.136118981,101.7049423,1.0,Partially cloudy,0.0,28.5
2978,2015-12-24 04:37:57,Thursday,Early Morning,malay,male,moderate,Young Adults,33.0,Adults,yes,toddler,big,green,casual,blue,short_sleeve,yellow,short,clothes,5,10,no,44.0,5.0,15.0,3.107584831,101.6823298,3.0,"Rain, Partially cloudy",0.116,28.0
2979,2016-01-18 18:31:00,Monday,Everning,foreigner,female,fat,Adults,55.0,Adults,no,no_kids,small,white,traditional,blue,long_sleeve,purple,short,clothes,3,8,yes,37.0,3.0,8.0,3.136595585,101.6664654,1.0,"Rain, Partially cloudy",15.438,27.7
2980,2015-12-31 15:52:45,Thursday,Afternoon,foreigner,female,moderate,Adults,43.0,Adults,yes,no_kids,small,black,formal,purple,long_sleeve,black,short,blankets,5,10,no,52.0,3.0,9.0,3.112452607,101.6711078,1.0,"Rain, Partially cloudy",4.768,27.5
2981,2016-02-28 18:41:32,Sunday,Everning,chinese,female,fat,Young Adults,30.0,Adults,no,no_kids,small,purple,casual,blue,long_sleeve,purple,short,clothes,5,8,no,13.0,3.0,11.0,3.091609365,101.704998,3.0,"Rain, Partially cloudy",1.568,28.5
2982,2015-08-12 11:25:04,Wednesday,Morning,indian,male,moderate,Adults,55.0,Adults,yes,baby,small,brown,traditional,pink,long_sleeve,yellow,long,clothes,4,9,no,14.0,0.0,10.0,3.107994764,101.6728647,2.0,"Rain, Partially cloudy",0.27,28.5
2983,2016-12-01 16:53:06,Thursday,Afternoon,foreigner,female,thin,Adults,58.0,Adults,no,toddler,small,purple,formal,brown,short_sleeve,green,long,clothes,5,10,no,47.0,2.0,13.0,3.070439926,101.6514383,3.0,"Rain, Partially cloudy",13.597,26.6
2984,2015-12-13 14:29:53,Sunday,Afternoon,foreigner,female,fat,Young Adults,33.0,Adults,yes,no_kids,big,yellow,traditional,purple,short_sleeve,yellow,short,blankets,5,9,no,30.0,0.0,7.0,3.105889372,101.7095084,1.0,"Rain, Overcast",101.463,25.5
2985,2015-05-12 20:27:33,Tuesday,Everning,malay,female,thin,Adults,38.0,Adults,yes,no_kids,small,pink,formal,black,short_sleeve,brown,short,clothes,6,8,yes,45.0,2.0,19.0,3.099966229,101.6839431,2.0,"Rain, Partially cloudy",1.437,27.8
2986,2015-12-28 08:04:21,Monday,Morning,malay,female,moderate,Young Adults,33.0,Adults,no,toddler,small,red,formal,pink,short_sleeve,black,short,blankets,6,9,no,59.0,2.0,14.0,3.128541732,101.7042337,1.0,"Rain, Partially cloudy",1.177,26.3
2987,2016-02-15 13:49:10,Monday,Afternoon,malay,male,thin,Adults,55.0,Adults,no,toddler,big,black,casual,black,long_sleeve,purple,short,clothes,4,10,no,50.0,0.0,8.0,3.093168941,101.6519992,1.0,"Rain, Partially cloudy",0.07,27.9
2988,2016-02-13 22:19:42,Saturday,Night,chinese,male,moderate,Young Adults,19.0,Adults,no,no_kids,small,white,casual,brown,long_sleeve,grey,long,clothes,3,8,yes,58.0,3.0,11.0,3.137255255,101.6771818,2.0,Partially cloudy,0.0,28.9
2989,2016-01-13 03:37:02,Wednesday,Early Morning,indian,male,fat,Adults,45.0,Adults,yes,young,big,yellow,formal,pink,long_sleeve,orange,long,blankets,6,9,yes,35.0,5.0,16.0,3.131024927,101.6613355,1.0,"Rain, Partially cloudy",0.177,28.8
2990,2016-01-23 08:33:44,Saturday,Morning,foreigner,male,moderate,Young Adults,27.0,Adults,yes,young,small,red,casual,pink,short_sleeve,purple,long,clothes,5,7,yes,25.0,3.0,9.0,3.072955739,101.7014659,1.0,"Rain, Partially cloudy",4.443,27.2
2991,2015-11-12 09:15:05,Thursday,Morning,chinese,female,fat,Adults,53.0,Adults,yes,toddler,big,green,traditional,brown,short_sleeve,blue,long,blankets,3,10,no,26.0,5.0,13.0,3.096842963,101.6711673,1.0,"Rain, Partially cloudy",6.304,28.1
2992,2016-01-13 07:51:33,Wednesday,Early Morning,indian,female,thin,Adults,52.0,Adults,yes,baby,small,yellow,traditional,grey,short_sleeve,pink,short,clothes,5,10,yes,43.0,3.0,15.0,3.138146605,101.6689711,1.0,"Rain, Partially cloudy",0.177,28.8
2993,2015-07-12 06:22:05,Sunday,Early Morning,chinese,male,moderate,Adults,40.0,Adults,yes,no_kids,small,purple,traditional,grey,long_sleeve,blue,long,blankets,4,9,yes,26.0,4.0,7.0,3.108288742,101.6917007,3.0,Partially cloudy,0.0,29.7
2994,2016-10-02 12:24:13,Sunday,Morning,foreigner,female,thin,Adults,60.0,Adults,yes,no_kids,big,white,formal,brown,short_sleeve,blue,long,blankets,6,10,no,15.0,1.0,11.0,3.082902195,101.6593419,2.0,"Rain, Partially cloudy",0.177,29.0
2995,2015-01-12 17:59:04,Monday,Afternoon,chinese,female,thin,Adults,38.0,Adults,yes,toddler,big,white,formal,blue,long_sleeve,red,short,clothes,4,9,no,13.0,4.0,14.0,3.120319467,101.6965347,3.0,Partially cloudy,0.0,28.8
2996,2016-01-21 14:17:01,Thursday,Afternoon,chinese,female,fat,Adults,38.0,Adults,no,toddler,small,yellow,formal,black,long_sleeve,black,long,blankets,4,8,no,54.0,1.0,12.0,3.081109963,101.6620437,3.0,Partially cloudy,0.0,29.2
2997,2016-04-01 09:00:28,Friday,Morning,chinese,female,moderate,Adults,42.0,Adults,no,young,big,purple,formal,black,long_sleeve,pink,short,blankets,6,10,no,24.0,4.0,16.0,3.067132026,101.6673096,3.0,Partially cloudy,0.0,30.0
2998,2015-12-24 10:28:17,Thursday,Morning,foreigner,male,fat,Young Adults,31.0,Adults,yes,no_kids,small,brown,casual,black,short_sleeve,brown,short,clothes,4,10,yes,46.0,3.0,12.0,3.132142117,101.6684519,3.0,"Rain, Partially cloudy",0.116,28.0
2999,2016-03-02 21:56:49,Wednesday,Night,chinese,female,moderate,Adults,41.0,Adults,yes,baby,small,white,formal,black,long_sleeve,green,long,blankets,3,9,yes,30.0,4.0,19.0,3.121790257,101.6446494,2.0,"Rain, Partially cloudy",0.177,29.4
3000,2016-10-02 01:12:30,Sunday,Early Morning,malay,female,moderate,Adults,57.0,Adults,yes,young,small,black,formal,yellow,long_sleeve,green,long,blankets,5,10,yes,17.0,2.0,19.0,3.109324303,101.7067005,1.0,"Rain, Partially cloudy",0.177,29.0
3001,2015-12-31 05:29:18,Thursday,Early Morning,chinese,male,moderate,Adults,44.0,Adults,no,young,small,pink,casual,blue,long_sleeve,blue,long,blankets,3,9,yes,16.0,4.0,8.0,3.138208199,101.6807052,1.0,"Rain, Partially cloudy",4.768,27.5
3002,2015-12-19 20:38:45,Saturday,Everning,foreigner,male,thin,Adults,54.0,Adults,no,toddler,small,pink,formal,purple,short_sleeve,pink,long,clothes,6,9,no,34.0,1.0,9.0,3.06753981,101.6988012,3.0,"Rain, Partially cloudy",51.275,27.1
3003,2016-02-01 17:02:40,Monday,Afternoon,malay,male,thin,Young Adults,35.0,Adults,no,toddler,small,brown,casual,brown,long_sleeve,black,long,blankets,4,7,yes,47.0,4.0,15.0,3.120020042,101.6423861,2.0,"Rain, Partially cloudy",8.84,28.0
3004,2015-03-12 11:33:28,Thursday,Morning,indian,female,fat,Adults,58.0,Adults,yes,toddler,small,purple,formal,yellow,short_sleeve,white,long,blankets,3,7,no,59.0,0.0,15.0,3.12161884,101.6904693,2.0,Partially cloudy,0.0,28.6
3005,2016-08-01 10:43:28,Monday,Morning,chinese,male,moderate,Adults,48.0,Adults,no,no_kids,big,white,traditional,white,long_sleeve,pink,short,clothes,4,8,yes,14.0,4.0,18.0,3.073533387,101.6777969,1.0,"Rain, Partially cloudy",0.928,29.2
3006,2015-12-13 06:41:01,Sunday,Early Morning,malay,male,moderate,Young Adults,30.0,Adults,no,toddler,small,green,formal,orange,long_sleeve,yellow,short,blankets,4,9,no,14.0,4.0,17.0,3.106481819,101.7026045,2.0,"Rain, Overcast",101.463,25.5
3007,2016-03-02 00:47:40,Wednesday,Early Morning,indian,female,moderate,Adults,41.0,Adults,yes,baby,small,orange,formal,red,long_sleeve,orange,short,clothes,5,9,no,30.0,5.0,12.0,3.098777753,101.6793733,1.0,"Rain, Partially cloudy",0.177,29.4
3008,2016-11-02 13:29:21,Wednesday,Afternoon,malay,male,fat,Adults,45.0,Adults,yes,toddler,small,blue,traditional,orange,short_sleeve,orange,short,clothes,6,7,no,18.0,4.0,21.0,3.106632651,101.6766203,3.0,Partially cloudy,0.0,28.6
3009,2015-04-12 12:09:51,Sunday,Morning,foreigner,female,fat,Adults,52.0,Adults,yes,baby,big,white,formal,green,short_sleeve,red,short,clothes,4,9,yes,60.0,1.0,13.0,3.128648532,101.7061874,3.0,"Rain, Overcast",0.177,27.3
3010,2015-12-14 04:04:08,Monday,Early Morning,foreigner,female,moderate,Young Adults,34.0,Adults,yes,no_kids,big,white,traditional,purple,long_sleeve,purple,long,clothes,5,10,no,52.0,1.0,18.0,3.133147949,101.6542731,3.0,"Rain, Partially cloudy",9.388,26.6
3011,2016-02-29 06:17:12,Monday,Early Morning,chinese,male,fat,Adults,60.0,Adults,yes,young,big,grey,formal,black,short_sleeve,red,short,blankets,5,10,yes,51.0,5.0,21.0,3.129729713,101.6626676,1.0,"Rain, Partially cloudy",13.133,28.7
3012,2015-04-12 07:41:30,Sunday,Early Morning,foreigner,female,thin,Young Adults,22.0,Adults,no,no_kids,small,blue,traditional,brown,short_sleeve,white,long,blankets,5,9,no,56.0,2.0,7.0,3.067429994,101.6775718,3.0,"Rain, Overcast",0.177,27.3
3013,2016-09-02 06:15:13,Friday,Early Morning,malay,female,thin,Young Adults,22.0,Adults,yes,no_kids,small,black,formal,pink,short_sleeve,green,long,clothes,6,10,no,39.0,2.0,11.0,3.073364404,101.6752316,2.0,"Rain, Partially cloudy",3.046,27.8
3014,2015-07-12 19:22:06,Sunday,Everning,malay,male,fat,Young Adults,32.0,Adults,no,toddler,big,black,traditional,red,long_sleeve,pink,short,clothes,6,10,no,44.0,1.0,10.0,3.120388676,101.699208,1.0,Partially cloudy,0.0,29.7
3015,2015-12-21 04:28:11,Monday,Early Morning,malay,female,moderate,Young Adults,19.0,Adults,no,baby,small,white,formal,brown,short_sleeve,grey,short,clothes,3,8,no,49.0,1.0,14.0,3.090013357,101.6987256,2.0,Partially cloudy,0.0,27.9
3016,2016-01-28 02:59:08,Thursday,Early Morning,chinese,female,moderate,Adults,58.0,Adults,yes,toddler,small,grey,traditional,purple,long_sleeve,black,long,clothes,5,10,yes,25.0,2.0,15.0,3.070658568,101.6832808,1.0,"Rain, Partially cloudy",13.261,28.2
3017,2015-03-12 20:21:33,Thursday,Everning,chinese,female,moderate,Young Adults,21.0,Adults,no,baby,big,blue,casual,purple,short_sleeve,brown,short,blankets,5,8,yes,56.0,3.0,11.0,3.091962536,101.6786532,2.0,Partially cloudy,0.0,28.6
3018,2016-02-24 05:48:31,Wednesday,Early Morning,foreigner,male,moderate,Adults,60.0,Adults,yes,young,small,white,casual,orange,short_sleeve,purple,short,clothes,4,8,yes,37.0,2.0,10.0,3.080479915,101.6566802,3.0,"Rain, Partially cloudy",2.623,28.3
3019,2016-01-17 16:29:47,Sunday,Afternoon,indian,female,fat,Young Adults,25.0,Adults,yes,baby,big,white,casual,yellow,long_sleeve,grey,short,clothes,4,7,yes,32.0,5.0,18.0,3.127426651,101.6958738,2.0,"Rain, Partially cloudy",4.443,27.6
3020,2016-01-22 18:10:39,Friday,Everning,foreigner,male,thin,Young Adults,25.0,Adults,yes,toddler,small,grey,formal,orange,long_sleeve,red,short,blankets,4,10,no,22.0,0.0,15.0,3.12873365,101.6737838,1.0,"Rain, Partially cloudy",46.174,27.4
3021,2016-01-28 13:08:09,Thursday,Afternoon,malay,female,moderate,Adults,36.0,Adults,yes,young,small,white,casual,white,short_sleeve,red,short,clothes,3,7,yes,41.0,0.0,17.0,3.11473239,101.6723862,3.0,"Rain, Partially cloudy",13.261,28.2
3022,2016-02-21 10:13:12,Sunday,Morning,malay,female,thin,Adults,49.0,Adults,no,baby,small,grey,formal,orange,long_sleeve,white,short,blankets,5,7,yes,43.0,1.0,8.0,3.084645163,101.641107,2.0,Partially cloudy,0.0,28.6
3023,2016-02-19 23:21:03,Friday,Night,malay,female,thin,Adults,44.0,Adults,yes,toddler,small,pink,formal,green,long_sleeve,orange,short,clothes,6,9,yes,30.0,4.0,15.0,3.1335038,101.6889196,3.0,"Rain, Partially cloudy",4.467,27.0
3024,2016-01-27 21:25:43,Wednesday,Night,foreigner,female,thin,Young Adults,19.0,Adults,yes,toddler,big,purple,traditional,orange,long_sleeve,purple,short,blankets,4,9,yes,28.0,1.0,12.0,3.123452446,101.645807,1.0,Partially cloudy,0.0,29.3
3025,2016-01-13 03:39:07,Wednesday,Early Morning,foreigner,female,thin,Adults,43.0,Adults,yes,young,small,orange,formal,orange,short_sleeve,orange,long,blankets,4,8,no,15.0,4.0,15.0,3.130815936,101.6508325,3.0,"Rain, Partially cloudy",0.177,28.8
3026,2016-03-01 19:26:51,Tuesday,Everning,malay,female,fat,Young Adults,21.0,Adults,no,young,small,black,traditional,black,short_sleeve,pink,long,clothes,6,8,no,27.0,5.0,13.0,3.127911489,101.6935988,3.0,"Rain, Partially cloudy",1.768,29.0
3027,2016-08-02 09:29:52,Tuesday,Morning,malay,female,moderate,Adults,45.0,Adults,yes,toddler,big,grey,formal,brown,long_sleeve,pink,long,clothes,5,7,no,59.0,5.0,7.0,3.120318944,101.6882341,1.0,Partially cloudy,0.0,29.7
3028,2016-02-18 20:13:44,Thursday,Everning,indian,male,thin,Adults,40.0,Adults,yes,baby,big,orange,traditional,purple,long_sleeve,yellow,long,clothes,4,10,no,56.0,0.0,8.0,3.081248759,101.686199,1.0,"Rain, Partially cloudy",0.93,27.8
3029,2016-02-28 00:19:53,Sunday,Early Morning,indian,male,fat,Adults,41.0,Adults,no,toddler,small,white,traditional,white,short_sleeve,yellow,long,clothes,6,9,yes,54.0,1.0,20.0,3.074407398,101.700166,3.0,"Rain, Partially cloudy",1.568,28.5
3030,2015-12-25 15:59:50,Friday,Afternoon,malay,female,thin,Young Adults,28.0,Adults,yes,baby,big,green,formal,red,short_sleeve,grey,long,clothes,3,7,yes,32.0,1.0,7.0,3.081093518,101.6711,1.0,"Rain, Partially cloudy",2.907,27.0
3031,2016-01-30 22:37:59,Saturday,Night,malay,male,thin,Young Adults,29.0,Adults,no,young,small,white,traditional,purple,short_sleeve,blue  ,short,clothes,6,8,yes,58.0,5.0,12.0,3.132501232,101.6957238,1.0,"Rain, Partially cloudy",0.786,28.5
3032,2016-03-02 13:07:56,Wednesday,Afternoon,indian,female,fat,Young Adults,27.0,Adults,no,toddler,big,white,formal,brown,short_sleeve,blue  ,short,blankets,5,10,yes,32.0,4.0,18.0,3.06927386,101.6744841,1.0,"Rain, Partially cloudy",0.177,29.4
3033,2016-01-31 22:36:19,Sunday,Night,indian,male,moderate,Young Adults,22.0,Adults,yes,no_kids,big,white,casual,pink,short_sleeve,purple,short,blankets,4,7,no,31.0,5.0,13.0,3.104753121,101.698482,1.0,"Rain, Partially cloudy",0.232,28.8
3034,2016-02-16 09:28:34,Tuesday,Morning,chinese,female,thin,Young Adults,24.0,Adults,no,young,small,black,traditional,yellow,short_sleeve,orange,long,clothes,6,7,yes,48.0,2.0,8.0,3.109985078,101.6452402,2.0,"Rain, Partially cloudy",7.072,28.8
3035,2015-12-13 16:04:15,Sunday,Afternoon,indian,female,moderate,Adults,56.0,Adults,no,young,small,yellow,formal,purple,long_sleeve,orange,long,blankets,5,9,no,48.0,2.0,20.0,3.09707371,101.6863658,3.0,"Rain, Overcast",101.463,25.5
3036,2016-09-02 05:58:32,Friday,Early Morning,indian,male,thin,Young Adults,29.0,Adults,yes,baby,big,blue,formal,blue,short_sleeve,white,long,blankets,3,7,no,53.0,3.0,12.0,3.138474127,101.6672578,1.0,"Rain, Partially cloudy",3.046,27.8
3037,2016-01-19 02:56:03,Tuesday,Early Morning,chinese,male,thin,Young Adults,29.0,Adults,yes,no_kids,small,red,traditional,yellow,long_sleeve,orange,long,clothes,6,7,no,54.0,0.0,20.0,3.13822344,101.6786608,1.0,"Rain, Partially cloudy",3.362,27.5
3038,2015-04-12 05:57:12,Sunday,Early Morning,chinese,female,thin,Young Adults,25.0,Adults,yes,toddler,big,green,traditional,yellow,long_sleeve,white,short,clothes,3,9,yes,42.0,0.0,13.0,3.100280762,101.6694273,2.0,"Rain, Overcast",0.177,27.3
3039,2016-02-01 17:37:36,Monday,Afternoon,indian,female,fat,Adults,50.0,Adults,yes,toddler,small,orange,casual,blue,short_sleeve,purple,long,clothes,5,9,yes,17.0,0.0,16.0,3.108701057,101.670334,1.0,"Rain, Partially cloudy",8.84,28.0
3040,2016-01-19 17:05:28,Tuesday,Afternoon,chinese,female,thin,Young Adults,25.0,Adults,yes,no_kids,small,purple,formal,brown,short_sleeve,green,long,blankets,5,7,no,34.0,5.0,19.0,3.094432547,101.7083701,3.0,"Rain, Partially cloudy",3.362,27.5
3041,2015-12-14 02:00:10,Monday,Early Morning,chinese,female,thin,Adults,60.0,Adults,yes,no_kids,big,green,formal,brown,long_sleeve,pink,long,clothes,4,9,yes,48.0,0.0,18.0,3.102521185,101.6946693,1.0,"Rain, Partially cloudy",9.388,26.6
3042,2016-02-14 16:30:25,Sunday,Afternoon,malay,female,thin,Adults,54.0,Adults,yes,toddler,big,black,traditional,orange,short_sleeve,yellow,short,clothes,5,8,no,20.0,0.0,10.0,3.103380078,101.6567284,2.0,"Rain, Partially cloudy",1.791,27.8
3043,2015-12-18 12:51:04,Friday,Morning,malay,male,thin,Adults,46.0,Adults,no,young,big,blue,traditional,yellow,long_sleeve,blue  ,long,blankets,5,9,yes,43.0,5.0,20.0,3.135584466,101.7016669,3.0,"Rain, Partially cloudy",0.177,27.3
3044,2016-07-02 11:47:33,Saturday,Morning,indian,female,moderate,Adults,49.0,Adults,no,no_kids,big,yellow,formal,white,short_sleeve,red,long,blankets,3,10,no,48.0,3.0,10.0,3.07683641,101.7019213,1.0,Partially cloudy,0.0,30.3
3045,2016-02-26 03:05:10,Friday,Early Morning,chinese,male,fat,Adults,48.0,Adults,yes,toddler,small,red,formal,red,long_sleeve,grey,short,clothes,4,7,yes,48.0,3.0,14.0,3.080848982,101.6800277,1.0,Partially cloudy,0.0,29.2
3046,2016-01-17 11:18:19,Sunday,Morning,malay,male,thin,Young Adults,27.0,Adults,no,young,big,white,formal,red,short_sleeve,brown,short,clothes,5,8,yes,35.0,1.0,13.0,3.134320329,101.6797426,1.0,"Rain, Partially cloudy",4.443,27.6
3047,2016-02-13 12:01:49,Saturday,Morning,chinese,male,fat,Young Adults,22.0,Adults,yes,toddler,small,purple,formal,orange,long_sleeve,blue,short,clothes,6,7,no,51.0,2.0,14.0,3.081913638,101.6590136,3.0,Partially cloudy,0.0,28.9
